index,xmin,ymin,xmax,ymax,order
1008,75.0,84.0,450.0,515.0,8
1008,346.0,521.0,768.0,699.0,9
1008,77.0,525.0,343.0,701.0,10
1008,532.0,707.0,768.0,1114.0,11
1008,340.0,709.0,520.0,1116.0,12
1008,77.0,846.0,264.0,1118.0,13
1009,880.0,0.0,1570.0,537.0,0
1009,875.0,544.0,1565.0,709.0,1
1009,1313.0,720.0,1568.0,1120.0,2
1009,1087.0,718.0,1308.0,1119.0,3
1009,879.0,718.0,1085.0,1119.0,4
1009,530.0,87.0,747.0,552.0,5
1009,273.0,0.0,530.0,552.0,6
1009,59.0,0.0,338.0,554.0,7
1009,57.0,566.0,747.0,706.0,8
1009,470.0,713.0,747.0,1124.0,9
1009,380.0,718.0,466.0,1119.0,10
1009,59.0,711.0,381.0,1122.0,11
1009,59.0,711.0,381.0,1122.0,11
1010,901.0,86.0,1381.0,320.0,0
1010,1382.0,87.0,1590.0,1118.0,1
1010,1194.0,330.0,1400.0,604.0,2
1010,903.0,330.0,1190.0,609.0,3
1010,1159.0,617.0,1433.0,1118.0,4
1010,1112.0,617.0,1224.0,1120.0,5
1010,901.0,619.0,1103.0,1116.0,6
1010,291.0,0.0,752.0,315.0,7
1010,537.0,317.0,749.0,651.0,8
1010,291.0,313.0,531.0,652.0,9
1010,295.0,643.0,747.0,796.0,10
1010,517.0,803.0,753.0,1105.0,11
1010,289.0,797.0,510.0,1104.0,12
1010,59.0,0.0,282.0,1168.0,13
1011,1299.0,67.0,1595.0,1103.0,0
1011,900.0,72.0,1296.0,456.0,1
1011,900.0,471.0,1301.0,617.0,2
1011,1129.0,621.0,1301.0,1103.0,3
1011,900.0,619.0,1125.0,1103.0,4
1011,528.0,1.0,762.0,384.0,5
1011,72.0,0.0,518.0,392.0,6
1011,609.0,401.0,761.0,1109.0,7
1011,507.0,397.0,600.0,1108.0,8
1011,410.0,399.0,513.0,1153.0,9
1011,72.0,407.0,411.0,677.0,10
1011,32.0,683.0,411.0,1169.0,11
1012,1345.0,1.0,1628.0,1169.0,0
1012,888.0,0.0,1342.0,655.0,1
1012,890.0,662.0,1342.0,780.0,2
1012,886.0,788.0,1338.0,1169.0,3
1012,28.0,127.0,792.0,292.0,4
1012,487.0,0.0,744.0,1168.0,5
1012,229.0,0.0,486.0,1168.0,6
1012,25.0,0.0,224.0,1169.0,7
1013,860.0,0.0,1624.0,1169.0,0
1013,860.0,0.0,1624.0,1169.0,0
1013,860.0,0.0,1624.0,1169.0,0
1013,860.0,0.0,1624.0,1169.0,0
1013,860.0,0.0,1624.0,1169.0,0
1013,860.0,0.0,1624.0,1169.0,0
1013,1212.0,921.0,1621.0,984.0,1
1013,1290.0,1009.0,1622.0,1027.0,2
1013,30.0,0.0,756.0,219.0,3
1013,34.0,224.0,753.0,276.0,4
1013,447.0,279.0,758.0,1103.0,5
1013,288.0,279.0,438.0,1169.0,6
1013,32.0,288.0,287.0,543.0,7
1013,28.0,553.0,287.0,1167.0,8
1014,1428.0,0.0,1625.0,525.0,0
1014,898.0,0.0,1418.0,529.0,1
1014,898.0,538.0,1625.0,1165.0,2
1014,898.0,538.0,1625.0,1165.0,2
1014,898.0,538.0,1625.0,1165.0,2
1014,455.0,91.0,759.0,361.0,3
1014,334.0,87.0,444.0,359.0,4
1014,72.0,91.0,331.0,359.0,5
1014,66.0,360.0,756.0,756.0,6
1014,487.0,769.0,759.0,1118.0,7
1014,184.0,767.0,482.0,1118.0,8
1014,68.0,771.0,178.0,1118.0,9
1015,1159.0,0.0,1635.0,587.0,0
1015,886.0,0.0,1150.0,612.0,1
1015,1376.0,596.0,1575.0,1119.0,2
1015,1234.0,600.0,1329.0,1120.0,3
1015,1054.0,604.0,1226.0,1118.0,4
1015,890.0,604.0,1073.0,1120.0,5
1015,479.0,0.0,741.0,518.0,6
1015,32.0,0.0,568.0,604.0,7
1015,30.0,497.0,741.0,866.0,8
1015,239.0,872.0,742.0,1169.0,9
1015,27.0,869.0,233.0,1167.0,10
1016,909.0,0.0,1594.0,433.0,0
1016,905.0,437.0,1592.0,645.0,1
1016,1316.0,655.0,1625.0,1167.0,2
1016,901.0,645.0,1315.0,1168.0,3
1016,246.0,0.0,762.0,632.0,4
1016,241.0,643.0,766.0,798.0,5
1016,342.0,773.0,691.0,934.0,6
1016,284.0,839.0,708.0,1169.0,7
1016,284.0,839.0,708.0,1169.0,7
1016,284.0,839.0,708.0,1169.0,7
1016,284.0,839.0,708.0,1169.0,7
1017,1517.0,117.0,1547.0,1044.0,0
1017,1476.0,78.0,1519.0,1101.0,1
1017,1311.0,0.0,1474.0,1166.0,2
1017,898.0,0.0,1296.0,307.0,3
1017,898.0,313.0,1296.0,420.0,4
1017,896.0,424.0,1295.0,576.0,5
1017,898.0,572.0,1294.0,667.0,6
1017,896.0,671.0,1294.0,871.0,7
1017,896.0,884.0,1292.0,1101.0,8
1017,524.0,82.0,754.0,440.0,9
1017,62.0,82.0,514.0,442.0,10
1017,391.0,452.0,755.0,698.0,11
1017,62.0,455.0,384.0,687.0,12
1017,417.0,703.0,754.0,1169.0,13
1017,237.0,698.0,417.0,1114.0,14
1017,139.0,698.0,236.0,1109.0,15
1017,62.0,696.0,131.0,1107.0,16
1018,1305.0,0.0,1620.0,736.0,0
1018,1191.0,0.0,1298.0,732.0,1
1018,905.0,0.0,1180.0,431.0,2
1018,903.0,437.0,1186.0,733.0,3
1018,1279.0,748.0,1620.0,1169.0,4
1018,903.0,745.0,1252.0,1169.0,5
1018,57.0,0.0,749.0,238.0,6
1018,59.0,170.0,746.0,470.0,7
1018,201.0,493.0,610.0,643.0,8
1018,577.0,658.0,747.0,1112.0,9
1018,440.0,656.0,577.0,1112.0,10
1018,291.0,660.0,429.0,1114.0,11
1018,60.0,658.0,279.0,1116.0,12
1019,900.0,86.0,1583.0,380.0,0
1019,898.0,307.0,1583.0,466.0,1
1019,898.0,450.0,1587.0,611.0,2
1019,1348.0,609.0,1580.0,1114.0,3
1019,1239.0,611.0,1351.0,1108.0,4
1019,900.0,608.0,1239.0,1107.0,5
1019,33.0,0.0,747.0,560.0,6
1019,59.0,594.0,748.0,736.0,7
1019,539.0,722.0,747.0,1168.0,8
1019,289.0,692.0,565.0,1169.0,9
1019,289.0,692.0,565.0,1169.0,9
1019,59.0,664.0,349.0,1169.0,10
1020,898.0,91.0,1590.0,1169.0,0
1020,898.0,91.0,1590.0,1169.0,0
1020,898.0,91.0,1590.0,1169.0,0
1020,898.0,91.0,1590.0,1169.0,0
1020,898.0,91.0,1590.0,1169.0,0
1020,898.0,91.0,1590.0,1169.0,0
1020,451.0,82.0,755.0,523.0,1
1020,70.0,84.0,441.0,529.0,2
1020,426.0,538.0,750.0,1112.0,3
1020,64.0,532.0,416.0,1168.0,4
1021,892.0,0.0,1618.0,552.0,0
1021,889.0,557.0,1621.0,664.0,1
1021,1350.0,671.0,1580.0,1116.0,2
1021,892.0,664.0,1344.0,1169.0,3
1021,562.0,0.0,754.0,563.0,4
1021,410.0,0.0,532.0,501.0,5
1021,295.0,35.0,396.0,558.0,6
1021,68.0,132.0,285.0,520.0,7
1021,66.0,564.0,756.0,789.0,8
1021,426.0,803.0,756.0,1169.0,9
1021,62.0,855.0,313.0,1168.0,10
1022,1254.0,80.0,1582.0,632.0,0
1022,890.0,86.0,1244.0,335.0,1
1022,892.0,343.0,1250.0,630.0,2
1022,1219.0,640.0,1583.0,1169.0,3
1022,1074.0,638.0,1212.0,1115.0,4
1022,894.0,638.0,1070.0,1109.0,5
1022,363.0,80.0,762.0,523.0,6
1022,246.0,78.0,351.0,523.0,7
1022,246.0,534.0,764.0,840.0,8
1022,244.0,842.0,764.0,1168.0,9
1023,892.0,82.0,1582.0,583.0,0
1023,892.0,82.0,1582.0,583.0,0
1023,890.0,585.0,1579.0,692.0,1
1023,1425.0,694.0,1578.0,1109.0,2
1023,1080.0,696.0,1417.0,1114.0,3
1023,892.0,698.0,1072.0,1109.0,4
1023,601.0,0.0,694.0,418.0,5
1023,30.0,0.0,756.0,445.0,6
1023,30.0,0.0,756.0,445.0,6
1023,27.0,457.0,759.0,567.0,7
1023,28.0,589.0,760.0,1169.0,8
1024,901.0,84.0,1593.0,166.0,0
1024,903.0,164.0,1592.0,293.0,1
1024,1328.0,298.0,1592.0,639.0,2
1024,1136.0,298.0,1310.0,639.0,3
1024,903.0,296.0,1124.0,637.0,4
1024,905.0,640.0,1590.0,752.0,5
1024,1320.0,758.0,1590.0,1107.0,6
1024,1131.0,750.0,1309.0,1112.0,7
1024,905.0,747.0,1126.0,1111.0,8
1024,573.0,0.0,760.0,523.0,9
1024,383.0,0.0,568.0,522.0,10
1024,35.0,0.0,386.0,523.0,11
1024,34.0,521.0,766.0,673.0,12
1024,393.0,673.0,768.0,1110.0,13
1024,242.0,675.0,480.0,1110.0,14
1024,30.0,677.0,234.0,1169.0,15
1025,1268.0,76.0,1575.0,498.0,0
1025,1114.0,74.0,1260.0,498.0,1
1025,885.0,74.0,1108.0,496.0,2
1025,888.0,506.0,1571.0,686.0,3
1025,1279.0,698.0,1575.0,1105.0,4
1025,888.0,698.0,1274.0,1105.0,5
1025,60.0,74.0,752.0,419.0,6
1025,365.0,435.0,751.0,765.0,7
1025,196.0,433.0,355.0,761.0,8
1025,60.0,433.0,187.0,763.0,9
1025,327.0,775.0,749.0,1107.0,10
1025,59.0,771.0,316.0,1169.0,11
1026,1247.0,67.0,1592.0,470.0,0
1026,905.0,65.0,1237.0,465.0,1
1026,901.0,469.0,1590.0,619.0,2
1026,900.0,621.0,1592.0,765.0,3
1026,900.0,769.0,1587.0,1169.0,4
1026,552.0,0.0,747.0,1169.0,5
1026,340.0,0.0,542.0,1169.0,6
1026,53.0,82.0,332.0,483.0,7
1026,59.0,538.0,334.0,768.0,8
1026,59.0,780.0,327.0,873.0,9
1026,57.0,887.0,332.0,1110.0,10
1027,909.0,86.0,1596.0,371.0,0
1027,913.0,377.0,1596.0,660.0,1
1027,915.0,718.0,1600.0,1110.0,2
1027,492.0,87.0,760.0,543.0,3
1027,342.0,0.0,490.0,544.0,4
1027,34.0,86.0,345.0,540.0,5
1027,32.0,549.0,762.0,702.0,6
1027,23.0,703.0,764.0,1164.0,7
1028,893.0,0.0,1617.0,599.0,0
1028,1170.0,608.0,1584.0,746.0,1
1028,1164.0,752.0,1586.0,1121.0,2
1028,1061.0,609.0,1160.0,1121.0,3
1028,896.0,609.0,1053.0,1121.0,4
1028,55.0,86.0,751.0,1117.0,5
1029,1373.0,84.0,1596.0,529.0,0
1029,909.0,80.0,1367.0,526.0,1
1029,911.0,534.0,1598.0,738.0,2
1029,1444.0,767.0,1599.0,1114.0,3
1029,1196.0,765.0,1445.0,1110.0,4
1029,905.0,767.0,1186.0,1108.0,5
1029,532.0,82.0,764.0,470.0,6
1029,396.0,86.0,531.0,467.0,7
1029,74.0,84.0,395.0,472.0,8
1029,132.0,486.0,603.0,735.0,9
1029,30.0,750.0,764.0,1166.0,10
1030,1196.0,87.0,1582.0,432.0,0
1030,892.0,87.0,1188.0,430.0,1
1030,1251.0,446.0,1583.0,1112.0,2
1030,888.0,444.0,1242.0,665.0,3
1030,892.0,662.0,1244.0,789.0,4
1030,890.0,792.0,1239.0,1115.0,5
1030,434.0,0.0,760.0,341.0,6
1030,357.0,0.0,505.0,338.0,7
1030,184.0,0.0,349.0,338.0,8
1030,102.0,78.0,167.0,312.0,9
1030,522.0,348.0,760.0,659.0,10
1030,70.0,348.0,514.0,661.0,11
1030,580.0,671.0,758.0,1108.0,12
1030,449.0,664.0,578.0,1109.0,13
1030,68.0,668.0,447.0,1169.0,14
1031,1311.0,76.0,1577.0,511.0,0
1031,892.0,76.0,1299.0,506.0,1
1031,894.0,519.0,1583.0,579.0,2
1031,892.0,583.0,1581.0,1107.0,3
1031,892.0,583.0,1581.0,1107.0,3
1031,325.0,78.0,747.0,350.0,4
1031,53.0,80.0,315.0,352.0,5
1031,57.0,360.0,747.0,656.0,6
1031,453.0,668.0,745.0,1109.0,7
1031,222.0,668.0,441.0,1111.0,8
1031,54.0,662.0,222.0,1120.0,9
1032,978.0,82.0,1511.0,254.0,0
1032,900.0,266.0,1592.0,690.0,1
1032,1393.0,696.0,1588.0,1105.0,2
1032,1206.0,696.0,1388.0,881.0,3
1032,1204.0,895.0,1386.0,1109.0,4
1032,1091.0,690.0,1198.0,1108.0,5
1032,901.0,690.0,1088.0,1106.0,6
1032,66.0,0.0,756.0,323.0,7
1032,560.0,335.0,759.0,719.0,8
1032,387.0,330.0,548.0,726.0,9
1032,66.0,335.0,385.0,723.0,10
1032,445.0,732.0,756.0,1116.0,11
1032,304.0,735.0,437.0,1114.0,12
1032,27.0,728.0,361.0,1169.0,13
1033,1316.0,78.0,1588.0,406.0,0
1033,1181.0,0.0,1316.0,405.0,1
1033,900.0,78.0,1175.0,408.0,2
1033,898.0,418.0,1585.0,827.0,3
1033,1277.0,835.0,1584.0,1109.0,4
1033,898.0,839.0,1269.0,1109.0,5
1033,599.0,84.0,756.0,470.0,6
1033,323.0,78.0,591.0,440.0,7
1033,66.0,82.0,383.0,391.0,8
1033,68.0,360.0,757.0,735.0,9
1033,481.0,745.0,758.0,1109.0,10
1033,66.0,741.0,479.0,1110.0,11
1034,1335.0,78.0,1584.0,416.0,0
1034,898.0,80.0,1329.0,412.0,1
1034,1256.0,427.0,1586.0,674.0,2
1034,900.0,429.0,1249.0,675.0,3
1034,1314.0,686.0,1620.0,1166.0,4
1034,1221.0,685.0,1316.0,1113.0,5
1034,900.0,685.0,1219.0,1111.0,6
1034,28.0,80.0,756.0,220.0,7
1034,68.0,228.0,757.0,539.0,8
1034,68.0,553.0,757.0,810.0,9
1034,64.0,824.0,760.0,1107.0,10
1035,1221.0,80.0,1583.0,487.0,0
1035,898.0,82.0,1215.0,487.0,1
1035,898.0,521.0,1585.0,751.0,2
1035,1314.0,760.0,1584.0,1109.0,3
1035,901.0,763.0,1306.0,1110.0,4
1035,481.0,78.0,749.0,770.0,5
1035,62.0,80.0,473.0,372.0,6
1035,62.0,386.0,471.0,731.0,7
1035,340.0,728.0,751.0,1167.0,8
1035,340.0,728.0,751.0,1167.0,8
1035,21.0,662.0,383.0,1163.0,9
1036,905.0,0.0,1595.0,550.0,0
1036,937.0,555.0,1549.0,586.0,1
1036,990.0,596.0,1478.0,627.0,2
1036,1384.0,655.0,1592.0,1115.0,3
1036,1243.0,658.0,1374.0,1112.0,4
1036,903.0,656.0,1235.0,813.0,5
1036,905.0,824.0,1233.0,1113.0,6
1036,541.0,80.0,755.0,483.0,7
1036,374.0,82.0,535.0,485.0,8
1036,68.0,84.0,366.0,485.0,9
1036,68.0,495.0,753.0,641.0,10
1036,445.0,651.0,754.0,1109.0,11
1036,333.0,647.0,436.0,1108.0,12
1036,64.0,645.0,324.0,1110.0,13
1037,1151.0,0.0,1627.0,520.0,0
1037,1151.0,531.0,1622.0,639.0,1
1037,1149.0,643.0,1622.0,748.0,2
1037,1147.0,752.0,1588.0,1112.0,3
1037,903.0,0.0,1150.0,1168.0,4
1037,60.0,1.0,749.0,449.0,5
1037,60.0,482.0,752.0,1167.0,6
1038,905.0,0.0,1622.0,813.0,0
1038,1222.0,737.0,1620.0,1168.0,1
1038,903.0,782.0,1233.0,1169.0,2
1038,453.0,82.0,753.0,423.0,3
1038,62.0,86.0,450.0,425.0,4
1038,66.0,424.0,751.0,701.0,5
1038,513.0,711.0,753.0,1109.0,6
1038,323.0,709.0,505.0,1107.0,7
1038,60.0,707.0,317.0,1107.0,8
1039,1146.0,0.0,1622.0,493.0,0
1039,901.0,0.0,1184.0,490.0,1
1039,992.0,504.0,1500.0,688.0,2
1039,969.0,688.0,1588.0,1166.0,3
1039,327.0,80.0,749.0,487.0,4
1039,66.0,80.0,321.0,487.0,5
1039,68.0,489.0,753.0,727.0,6
1039,443.0,737.0,750.0,1108.0,7
1039,256.0,735.0,434.0,1108.0,8
1039,28.0,756.0,230.0,1169.0,9
1040,1363.0,0.0,1580.0,518.0,0
1040,1262.0,0.0,1357.0,523.0,1
1040,903.0,0.0,1261.0,533.0,2
1040,903.0,538.0,1379.0,660.0,3
1040,1386.0,538.0,1586.0,1110.0,4
1040,903.0,660.0,1389.0,1159.0,5
1040,30.0,0.0,756.0,323.0,6
1040,449.0,362.0,753.0,690.0,7
1040,295.0,362.0,441.0,690.0,8
1040,68.0,360.0,287.0,690.0,9
1040,503.0,703.0,752.0,1169.0,10
1040,319.0,700.0,497.0,1169.0,11
1040,23.0,698.0,315.0,1169.0,12
1041,214.0,74.0,801.0,460.0,0
1041,214.0,472.0,801.0,672.0,1
1041,214.0,683.0,792.0,1103.0,2
1042,1185.0,70.0,1583.0,449.0,0
1042,898.0,72.0,1192.0,451.0,1
1042,898.0,463.0,1581.0,746.0,2
1042,1348.0,756.0,1580.0,1103.0,3
1042,1070.0,758.0,1332.0,1105.0,4
1042,896.0,754.0,1066.0,1103.0,5
1042,64.0,80.0,747.0,427.0,6
1042,434.0,440.0,751.0,667.0,7
1042,62.0,440.0,424.0,669.0,8
1042,426.0,677.0,750.0,1110.0,9
1042,64.0,679.0,520.0,1169.0,10
1043,898.0,78.0,1581.0,472.0,0
1043,898.0,480.0,1581.0,639.0,1
1043,1384.0,666.0,1581.0,1107.0,2
1043,1177.0,670.0,1437.0,1169.0,3
1043,894.0,668.0,1168.0,1165.0,4
1043,518.0,80.0,748.0,403.0,5
1043,62.0,82.0,510.0,405.0,6
1043,55.0,405.0,749.0,620.0,7
1043,458.0,628.0,748.0,1108.0,8
1043,242.0,628.0,446.0,1108.0,9
1043,53.0,621.0,240.0,1105.0,10
1044,1403.0,80.0,1588.0,440.0,0
1044,1260.0,80.0,1397.0,440.0,1
1044,901.0,80.0,1253.0,438.0,2
1044,986.0,454.0,1507.0,713.0,3
1044,1341.0,728.0,1585.0,1105.0,4
1044,1102.0,728.0,1332.0,1109.0,5
1044,901.0,724.0,1096.0,1110.0,6
1044,502.0,82.0,751.0,444.0,7
1044,336.0,82.0,504.0,440.0,8
1044,66.0,80.0,338.0,438.0,9
1044,66.0,448.0,755.0,769.0,10
1044,66.0,777.0,755.0,1107.0,11
1045,1352.0,84.0,1560.0,532.0,0
1045,873.0,82.0,1344.0,636.0,1
1045,877.0,482.0,1560.0,778.0,2
1045,876.0,784.0,1623.0,1167.0,3
1045,62.0,80.0,747.0,545.0,4
1045,62.0,551.0,747.0,710.0,5
1045,64.0,718.0,747.0,1106.0,6
1046,900.0,78.0,1581.0,434.0,0
1046,1230.0,448.0,1582.0,673.0,1
1046,898.0,450.0,1269.0,669.0,2
1046,1249.0,679.0,1583.0,1107.0,3
1046,898.0,733.0,1211.0,1106.0,4
1046,68.0,78.0,755.0,406.0,5
1046,457.0,455.0,755.0,661.0,6
1046,68.0,416.0,447.0,660.0,7
1046,70.0,662.0,757.0,793.0,8
1046,513.0,799.0,753.0,1105.0,9
1046,336.0,799.0,503.0,1103.0,10
1046,68.0,799.0,328.0,1103.0,11
1047,905.0,80.0,1588.0,474.0,0
1047,1260.0,484.0,1590.0,696.0,1
1047,905.0,482.0,1254.0,692.0,2
1047,907.0,707.0,1588.0,1167.0,3
1047,74.0,80.0,759.0,517.0,4
1047,74.0,465.0,759.0,705.0,5
1047,594.0,681.0,759.0,1107.0,6
1047,297.0,692.0,584.0,1110.0,7
1047,72.0,705.0,289.0,1105.0,8
1048,892.0,0.0,1582.0,713.0,0
1048,892.0,0.0,1582.0,713.0,0
1048,1234.0,613.0,1579.0,1097.0,1
1048,892.0,671.0,1226.0,894.0,2
1048,894.0,906.0,1224.0,1101.0,3
1048,530.0,0.0,760.0,274.0,4
1048,528.0,283.0,762.0,485.0,5
1048,241.0,0.0,516.0,486.0,6
1048,560.0,491.0,760.0,797.0,7
1048,242.0,499.0,608.0,788.0,8
1048,468.0,797.0,762.0,1110.0,9
1048,242.0,799.0,459.0,1110.0,10
1049,885.0,0.0,1574.0,544.0,0
1049,1209.0,553.0,1575.0,806.0,1
1049,886.0,555.0,1199.0,806.0,2
1049,1266.0,816.0,1573.0,1167.0,3
1049,888.0,820.0,1255.0,1109.0,4
1049,291.0,0.0,749.0,510.0,5
1049,28.0,0.0,382.0,512.0,6
1049,28.0,512.0,752.0,756.0,7
1049,577.0,754.0,753.0,1110.0,8
1049,421.0,754.0,567.0,1116.0,9
1049,60.0,756.0,414.0,1169.0,10
1050,896.0,78.0,1583.0,312.0,0
1050,898.0,386.0,1583.0,555.0,1
1050,1367.0,564.0,1581.0,1108.0,2
1050,1025.0,563.0,1364.0,1169.0,3
1050,898.0,563.0,1108.0,1107.0,4
1050,267.0,0.0,758.0,537.0,5
1050,27.0,0.0,364.0,540.0,6
1050,28.0,536.0,760.0,725.0,7
1050,376.0,722.0,758.0,1169.0,8
1050,224.0,732.0,366.0,1169.0,9
1050,30.0,730.0,217.0,1169.0,10
1051,900.0,0.0,1585.0,646.0,0
1051,900.0,0.0,1585.0,646.0,0
1051,1335.0,651.0,1586.0,1099.0,1
1051,1164.0,647.0,1321.0,1099.0,2
1051,901.0,647.0,1156.0,894.0,3
1051,903.0,904.0,1154.0,1101.0,4
1051,485.0,0.0,757.0,557.0,5
1051,30.0,0.0,480.0,576.0,6
1051,580.0,568.0,758.0,1106.0,7
1051,27.0,572.0,573.0,771.0,8
1051,68.0,775.0,574.0,919.0,9
1051,239.0,919.0,575.0,1169.0,10
1051,66.0,921.0,300.0,1167.0,11
1052,1147.0,0.0,1623.0,661.0,0
1052,901.0,0.0,1261.0,661.0,1
1052,1316.0,670.0,1588.0,1167.0,2
1052,1185.0,666.0,1318.0,1169.0,3
1052,903.0,670.0,1188.0,1169.0,4
1052,445.0,0.0,754.0,394.0,5
1052,239.0,0.0,443.0,394.0,6
1052,66.0,0.0,229.0,394.0,7
1052,197.0,394.0,756.0,769.0,8
1052,28.0,403.0,255.0,769.0,9
1052,333.0,771.0,755.0,1169.0,10
1052,66.0,775.0,323.0,1169.0,11
1053,1162.0,0.0,1590.0,503.0,0
1053,903.0,0.0,1160.0,503.0,1
1053,1440.0,538.0,1588.0,1108.0,2
1053,1202.0,536.0,1425.0,877.0,3
1053,1084.0,538.0,1191.0,877.0,4
1053,903.0,536.0,1075.0,877.0,5
1053,903.0,872.0,1428.0,1108.0,6
1053,314.0,78.0,755.0,466.0,7
1053,68.0,78.0,300.0,466.0,8
1053,72.0,469.0,755.0,726.0,9
1053,365.0,726.0,759.0,1109.0,10
1053,68.0,720.0,351.0,1106.0,11
1054,1333.0,80.0,1593.0,448.0,0
1054,901.0,78.0,1327.0,446.0,1
1054,1388.0,457.0,1588.0,710.0,2
1054,903.0,455.0,1379.0,708.0,3
1054,1168.0,720.0,1588.0,1108.0,4
1054,1065.0,743.0,1134.0,1088.0,5
1054,1020.0,763.0,1057.0,1039.0,6
1054,980.0,794.0,1006.0,996.0,7
1054,945.0,829.0,969.0,954.0,8
1054,28.0,0.0,797.0,1166.0,9
1055,1155.0,80.0,1577.0,498.0,0
1055,890.0,80.0,1143.0,294.0,1
1055,890.0,307.0,1143.0,498.0,2
1055,1343.0,512.0,1577.0,1107.0,3
1055,1129.0,512.0,1335.0,1107.0,4
1055,888.0,512.0,1130.0,1107.0,5
1055,24.0,0.0,796.0,1168.0,6
1055,24.0,0.0,796.0,1168.0,6
1055,24.0,0.0,796.0,1168.0,6
1055,24.0,0.0,796.0,1168.0,6
1056,978.0,80.0,1520.0,125.0,0
1056,945.0,140.0,1547.0,209.0,1
1056,898.0,230.0,1587.0,382.0,2
1056,896.0,388.0,1585.0,1112.0,3
1056,896.0,388.0,1585.0,1112.0,3
1056,896.0,388.0,1585.0,1112.0,3
1056,896.0,388.0,1585.0,1112.0,3
1056,549.0,78.0,763.0,429.0,4
1056,70.0,74.0,543.0,434.0,5
1056,303.0,437.0,766.0,718.0,6
1056,72.0,444.0,302.0,708.0,7
1056,564.0,717.0,763.0,1109.0,8
1056,395.0,718.0,558.0,1107.0,9
1056,66.0,715.0,390.0,1111.0,10
1057,894.0,78.0,1584.0,780.0,0
1057,894.0,78.0,1584.0,780.0,0
1057,1330.0,700.0,1583.0,1111.0,1
1057,896.0,733.0,1322.0,1108.0,2
1057,562.0,82.0,762.0,418.0,3
1057,250.0,78.0,557.0,419.0,4
1057,74.0,78.0,248.0,416.0,5
1057,70.0,427.0,762.0,748.0,6
1057,524.0,758.0,762.0,1111.0,7
1057,70.0,758.0,565.0,1109.0,8
1058,1258.0,0.0,1625.0,760.0,0
1058,894.0,0.0,1334.0,762.0,1
1058,894.0,0.0,1334.0,762.0,1
1058,856.0,671.0,1625.0,1169.0,2
1058,342.0,82.0,758.0,495.0,3
1058,70.0,82.0,340.0,500.0,4
1058,39.0,504.0,761.0,1165.0,5
1058,39.0,504.0,761.0,1165.0,5
1059,892.0,80.0,1581.0,647.0,0
1059,1320.0,655.0,1577.0,1109.0,1
1059,1172.0,656.0,1312.0,1108.0,2
1059,1016.0,656.0,1169.0,1106.0,3
1059,894.0,656.0,1006.0,1108.0,4
1059,353.0,0.0,749.0,792.0,5
1059,60.0,86.0,452.0,497.0,6
1059,57.0,506.0,500.0,752.0,7
1059,59.0,758.0,749.0,1114.0,8
1060,900.0,89.0,1592.0,443.0,0
1060,900.0,454.0,1587.0,690.0,1
1060,901.0,698.0,1546.0,842.0,2
1060,901.0,854.0,1548.0,1116.0,3
1060,528.0,82.0,755.0,632.0,4
1060,380.0,82.0,522.0,634.0,5
1060,62.0,84.0,369.0,407.0,6
1060,62.0,412.0,371.0,631.0,7
1060,366.0,643.0,754.0,1169.0,8
1060,23.0,636.0,368.0,1169.0,9
1061,1136.0,0.0,1622.0,1168.0,0
1061,1136.0,0.0,1622.0,1168.0,0
1061,1136.0,0.0,1622.0,1168.0,0
1061,894.0,0.0,1145.0,1169.0,1
1061,227.0,0.0,855.0,463.0,2
1061,231.0,491.0,751.0,708.0,3
1061,524.0,715.0,749.0,1109.0,4
1061,411.0,720.0,521.0,1106.0,5
1061,231.0,718.0,414.0,1108.0,6
1062,903.0,82.0,1588.0,455.0,0
1062,1358.0,467.0,1590.0,1109.0,1
1062,1200.0,471.0,1357.0,1109.0,2
1062,905.0,465.0,1190.0,1107.0,3
1062,291.0,78.0,754.0,502.0,4
1062,64.0,80.0,345.0,506.0,5
1062,515.0,576.0,759.0,1111.0,6
1062,342.0,576.0,507.0,1111.0,7
1062,66.0,576.0,332.0,1111.0,8
1063,1352.0,86.0,1586.0,700.0,0
1063,1146.0,84.0,1348.0,707.0,1
1063,900.0,86.0,1136.0,337.0,2
1063,898.0,347.0,1140.0,703.0,3
1063,903.0,705.0,1588.0,1110.0,4
1063,64.0,1.0,756.0,1112.0,5
1063,64.0,1.0,756.0,1112.0,5
1063,64.0,1.0,756.0,1112.0,5
1063,64.0,1.0,756.0,1112.0,5
1063,64.0,1.0,756.0,1112.0,5
1063,381.0,886.0,756.0,1111.0,6
1064,1355.0,70.0,1632.0,1106.0,0
1064,1181.0,78.0,1353.0,436.0,1
1064,898.0,78.0,1177.0,434.0,2
1064,901.0,442.0,1353.0,770.0,3
1064,1170.0,780.0,1352.0,1108.0,4
1064,901.0,782.0,1165.0,1168.0,5
1064,66.0,78.0,755.0,532.0,6
1064,500.0,544.0,755.0,1111.0,7
1064,329.0,546.0,443.0,1109.0,8
1064,66.0,540.0,321.0,703.0,9
1064,66.0,713.0,321.0,1167.0,10
1065,1273.0,0.0,1590.0,741.0,0
1065,1161.0,0.0,1279.0,741.0,1
1065,900.0,78.0,1159.0,502.0,2
1065,900.0,444.0,1166.0,742.0,3
1065,898.0,752.0,1585.0,1108.0,4
1065,413.0,80.0,760.0,609.0,5
1065,72.0,82.0,406.0,348.0,6
1065,72.0,354.0,409.0,487.0,7
